4637	international committees have bestowed industry <e1> awards </e1> to outstanding <e2> companies </e2>	7	entity	destination	1
4638	the first <e1> workshop </e1> was convened on the topic of <e2> derivatives </e2>	1	message	topic	1
4639	the <e1> appendix </e1> gives a summary of financing <e2> transactions </e2>	1	message	topic	1
4640	that song immediately segues into the maniacal red purple a bewilderingly worded love <e1> song </e1> accompanied by a toy <e2> piano </e2> and fuzzy bass	0	other	other	0
4641	the skinner <e1> box </e1> was inside a large wooden <e2> icebox </e2>	17	content	container	1
4642	one marine <e1> mammal </e1> breaks open shellfish by hitting the shellfish with a <e2> stone </e2>	6	agency	instrument	2
4643	the liftable <e1> scaffold </e1> 10 has a <e2> platform </e2> 12 including a frame 14	12	whole	component	2
4644	it is an international <e1> newsletter </e1> designed to inform about <e2> work </e2> in progress conferences publications etc	1	message	topic	1
4645	the <e1> fundus </e1> of the <e2> stomach </e2> is that part dorsal to the cardiac ostium and refers to either its lumen or its wall	11	component	whole	1
4646	both over - the - counter pain <e1> pills </e1> and prescription drugs cause medication - overuse <e2> headaches </e2>	9	cause	effect	1
4647	the kennels of hounds and <e1> mews </e1> of <e2> hawks </e2> were a form of conspicuous consumption that only a noble could afford as so mark his status	16	collection	member	2
4648	when recruits were paid a shilling for signing on to the royal navy press gangs tricked men into committing themselves to service by passing them the <e1> coin </e1> in a <e2> tankard </e2> of beer	17	content	container	1
4649	she lightly clicked the <e1> mouse </e1> <e2> button </e2> with her index finger	12	whole	component	2
4650	the protein <e1> products </e1> encoded by this <e2> class </e2> of resistance gene are located within the plant cell cytoplasm	0	other	other	0
4651	instead of this set of grub street authors the mere <e1> canaille </e1> of <e2> letters </e2> this corporation of mendicity this ragged regiment of genius suing at the corners of streets in forma pauperis give me the gentleman and scholar with a good house over his head and a handsome table with wine of attic taste to ask his friends to and where want and sorrow never come	16	collection	member	2
4652	the <e1> cup </e1> was inside a 9ft <e2> oak coffin </e2> carved from a single tree trunk	17	content	container	1
4653	his <e1> rival </e1> won the nod with a <e2> pledge </e2> to spend 500000 of his own money on the race	4	producer	product	2
4654	most <e1> deaths </e1> from the accident were caused by radiation <e2> poisoning </e2>	10	effect	cause	2
4655	the <e1> prisoner </e1> was taken into preventive <e2> custody </e2> this morning	0	other	other	0
4656	the <e1> leftovers </e1> are pushed into the <e2> colon </e2>	7	entity	destination	1
4657	bankers were assessing the <e1> loss </e1> caused by the poor <e2> performance </e2> of gartmore 340m pounds ipo this week after it needed to be scaled down and its price slashed	10	effect	cause	2
4658	his mother <e1> body </e1> was in a <e2> chest freezer </e2> in the basement	17	content	container	1
4659	the second dancer has added <e1> rhythm </e1> into his <e2> dance </e2>	7	entity	destination	1
4660	the <e1> crane </e1> has a five - section 51 m <e2> boom </e2> with megaform shaping for greater rigidity and grove patented twin - lock boom pinning system	12	whole	component	2
4661	i made two pairs of <e1> jeans </e1> with regular <e2> zippers </e2> which both quickly tore out	12	whole	component	2
4662	a nice big bowl of homemade <e1> vegetable </e1> <e2> soup </e2> is one of the best ways to get a lot of the veggies you need all in one dish	14	origin	entity	2
4663	using the latest techniques of a science known as tissue engineering <e1> researchers </e1> at the university of boston recently grew a human <e2> ear </e2> on the back of a mouse - - apparently with no adverse effects to the hybrid rodent	4	producer	product	2
4664	such a <e1> conclusion </e1> highlights the <e2> importance </e2> of environmental concern in understanding and encouraging environmental behavior	1	message	topic	1
4665	the balance of the <e1> loot </e1> was in a <e2> box </e2> in the garage	17	content	container	1
4666	this <e1> door </e1> <e2> handle </e2> is in gold color and is installed on the front door	12	whole	component	2
4667	the <e1> phrase </e1> was related in a <e2> preface </e2> of a 1904 collection of drury stories	0	other	other	0
4668	the <e1> ring </e1> was in a <e2> glass </e2> of champagne and all of hubby family was present	17	content	container	1
4669	the <e1> legend </e1> was derived from a much older <e2> publication </e2>	13	entity	origin	1
4670	mothers transmit the cavity causing bacteria by kissing their <e1> babies </e1> <e2> mouths </e2>	12	whole	component	2
4671	the death of a massive nearby star billions of years ago offers evidence the <e1> sun </e1> was born in a star <e2> cluster </e2>	13	entity	origin	1
4672	throwing <e1> trash </e1> into the <e2> dumpster </e2> 70 feet away from the third story floor was very dangerous	7	entity	destination	1
4673	the <e1> company </e1> has been dragged into a <e2> lawsuit </e2>	0	other	other	0
4674	the calculated <e1> efficiency </e1> has already been defined in the preceding <e2> paragraph </e2>	2	topic	message	2
4675	state abandoned national socio - cultural imperatives and rushed in to join the scandalous community and the <e1> camaraderie </e1> of the <e2> tyrants </e2>	0	other	other	0
4676	the <e1> pronouns </e1> are indicated with <e2> parentheses </e2> and are given for example purposes	0	other	other	0
4677	the aim of <e1> ecophilosophy </e1> is a total or comprehensive <e2> view </e2> of our human and individual situation	0	other	other	0
4678	zook took the <e1> ax </e1> to the coaching <e2> staff </e2>	7	entity	destination	1
4679	there is a <e1> suitcase </e1> full of <e2> money </e2> which is being auctioned off	18	container	content	2
4680	<e1> jars </e1> were then placed into three separate <e2> cages </e2>	7	entity	destination	1
4681	u s <e1> embassy </e1> participated in <e2> opening </e2> of the unique exhibition about general pika	0	other	other	0
4682	an 11 - year - old greensboro boy turned in a <e1> purse </e1> with <e2> money </e2> inside after he found it in a creek saturday	18	container	content	2
4683	the committee <e1> meetings </e1> have been rescheduled to <e2> tomorrow </e2> january 17	7	entity	destination	1
4684	the origin of the superficial <e1> extensors </e1> is from a flattened common extensor <e2> tendon </e2>	0	other	other	0
4685	recently a national geographic video showed a <e1> pod </e1> of <e2> seals </e2> teasing a group of iguanas	16	collection	member	2
4686	the <e1> peasants </e1> used of <e2> donkeys </e2> for cart pulling which not only enables larger quantities of goods to be transported but also allows users to earn extra income	6	agency	instrument	2
4687	the <e1> method </e1> includes the <e2> steps </e2> of contacting a bacterial suspension with a single wavelength in the ultra - violet range	12	whole	component	2
4688	the remainder of the <e1> breast </e1> is composed of connective <e2> tissue </e2> collagen and elastin adipose tissue fat and cooper ligaments	12	whole	component	2
4689	the <e1> mist </e1> was carried into the <e2> air </e2> by bursting bubbles over the plating vats	7	entity	destination	1
4690	this <e1> paper </e1> received positive review <e2> comments </e2> from the senior editors of the journal and was accepted for december 2005 presentation	2	topic	message	2
4691	it is a <e1> comedy </e1> centered on a has - been <e2> coach </e2> who is given a shot at redemption when he asked to run his local high school girls basketball team	1	message	topic	1
4692	another favorite supper at my house is the classic <e1> combo </e1> of grilled cheese <e2> sandwiches </e2> and cream of tomato soup	12	whole	component	2
4693	a first prototype of the new <e1> system </e1> is constructed from the preliminary <e2> design </e2>	0	other	other	0
4694	he works as an accounts manager for a luxury <e1> housing </e1> <e2> developer </e2>	3	product	producer	1
4695	it runs past la guardia airport where the <e1> senator </e1> took the <e2> shuttle </e2> to washington many times	6	agency	instrument	2
4696	we did not endorse a candidate unlike the ten <e1> scientists </e1> who wrote a <e2> letter </e2> in support of john kerry	4	producer	product	2
4697	a number of <e1> bills </e1> and acts are under consideration concerning a variety of <e2> topics </e2> that relate to telemedicine electronic medical record systems research prescriptions task forces commissions and broadband adoption	1	message	topic	1
4698	gis revealed a relationship between <e1> cracks </e1> caused by <e2> earthquakes </e2> and paddy fields	10	effect	cause	2
4699	the purpose of this <e1> report </e1> is to present an unusual <e2> case </e2> of hepatic abscess due to infestation by endamoeba histolytica	1	message	topic	1
4700	bollywood stunner koena mitra sashayed down the ramp in a stunning <e1> creation </e1> by the <e2> designer </e2>	3	product	producer	1
4701	the election judges found in a <e1> ballot box </e1> some <e2> ballots </e2> that were not the kind properly belonging in it; they have put those ballots aside	18	container	content	2
4702	a reasonable <e1> approach </e1> was distilled from the initial <e2> shock </e2> at the conflicting data	0	other	other	0
4703	the <e1> researcher </e1> approached the subjects and their experiences with an open <e2> mind </e2>	0	other	other	0
4704	the growing use of this technology passed on <e1> infertility </e1> to future <e2> generations </e2>	7	entity	destination	1
4705	they presented very extensive and detailed report on greenhouse <e1> heating </e1> with <e2> compost </e2>	0	other	other	0
4706	the second stage referred to as the optimizer optimizes the code according to the various switches on the <e1> compiler </e1> set by the <e2> programmer </e2>	5	instrument	agency	1
4707	both <e1> bacteria </e1> cause <e2> mortality </e2> in target species via a lethal septicaemia as a result of spore germination	9	cause	effect	1
4708	the second <e1> router </e1> was in a <e2> box </e2> under the overhang of the bathrooms at the top part of the map	17	content	container	1
4709	but she had brought them up to the <e1> roof </e1> of the <e2> house </e2> and hid them with the stalks of flax which she had laid in order upon the roof	11	component	whole	1
4710	charles rennie mackintosh unique <e1> building </e1> was enthusiastically described by the modern art <e2> journal </e2> as one of the most complete and best equipped schools in the united kingdom	2	topic	message	2
4711	a trillion gallons of <e1> water </e1> have been poured into an empty <e2> region </e2> of outer space heated by a star	7	entity	destination	1
4712	pancreatitis is an <e1> inflammation </e1> of the pancreas caused by a <e2> malfunction </e2> involving the digestive enzymes that the pancreas makes	10	effect	cause	2
4713	this <e1> machine </e1> pops out <e2> pancakes </e2> at a rate of 200 pancakes per hour	4	producer	product	2
4714	the direct <e1> catastrophe </e1> caused by the <e2> earthquake </e2> was estimated at 10 2 billion euro clearly justifying european intervention	10	effect	cause	2
4715	the <e1> money </e1> was income from his small retail <e2> shop </e2>	13	entity	origin	1
4716	<e1> fish </e1> use their <e2> muscles </e2> to move their bodies and fins	12	whole	component	2
4717	the <e1> damages </e1> caused by the <e2> fires </e2> that immediately broke out and raged for three days were by far worse than those caused by the earthquake itself	10	effect	cause	2
4718	gavin wears a <e1> kilt </e1> for the <e2> outing </e2>	0	other	other	0
4719	four sets of wax <e1> glands </e1> situated inside the last four ventral segments of the abdomen produce <e2> wax </e2> for comb construction	4	producer	product	2
4720	we have donated the <e1> books </e1> to the local <e2> library </e2>	7	entity	destination	1
4721	the new ceo has invested 10 of the <e1> profit </e1> from last year into a new <e2> project </e2>	7	entity	destination	1
4722	icen yelled to his <e1> battalion </e1> of <e2> crossbowmen </e2>	16	collection	member	2
4723	the medical <e1> devices </e1> were inserted into a female teen <e2> patient </e2>	7	entity	destination	1
4724	local fisherman heated some of their <e1> catch </e1> cooked over coals in a <e2> scuttle </e2>	17	content	container	1
4725	in 1991 the placental cell <e1> preparations </e1> developed by the <e2> company </e2> where entered into clinical tests by the health authorities	3	product	producer	1
4726	as longtime publishers in the healthcare industry we too are skeptical about the <e1> glut </e1> of <e2> startups </e2> in this area	0	other	other	0
4727	the photodeflection technique or mirage method consists in periodically heating a sample with a <e1> pump </e1> <e2> laser </e2> modulated by an optical chopper	11	component	whole	1
4728	the story of the epic struggle between the islamic empire of the ottomans and the christian kingdoms of eastern europe is told from the perspective of a secret fraternity the excubitors a <e1> brotherhood </e1> of <e2> counselors </e2> to kings sultans head of churches knights scholars financiers and merchant adventurers who hold influential positions on both sides of the conflict	16	collection	member	2
4729	<e1> designers </e1> focus more time and energy on improving and differentiating their system - level product by using <e2> megafunctions </e2>	6	agency	instrument	2
4730	i have put an empty <e1> line </e1> into an <e2> article </e2>	7	entity	destination	1
4731	the technitians discussed how to clean the <e1> throttle </e1> <e2> cable </e2> on a gas scooter	12	whole	component	2
4732	the <e1> citizenship </e1> and connection to britain and italy is shown in <e2> parentheses </e2>	0	other	other	0
4733	a social <e1> ride </e1> departs from the cleveland <e2> library </e2> and heads for carbrook where it splits into 2 groups	13	entity	origin	1
4734	the forth <e1> devision </e1> of <e2> crossbowmen </e2> marched through the gate dust hanging in stifling clouds above the column	16	collection	member	2
4735	he testified that cause of <e1> death </e1> was massive bleeding into the blood sac of the heart caused by a stab <e2> wound </e2> on the left chest	10	effect	cause	2
4736	the woods that furnish the best <e1> charcoal </e1> for <e2> painters </e2> are the beech and vine	5	instrument	agency	1
4737	the scale of such landslides on natural slopes can be large enough to devastate entire villages or towns such as the huascaran avalanche triggered by the peru earthquake 1970 mw = 7 8 or the complex <e1> slides </e1> caused by the alaska <e2> earthquake </e2> in 1964 ms = 8 4	10	effect	cause	2
4738	as part of his wicked plan pete promotes mickey and his pals into the <e1> legion </e1> of <e2> musketeers </e2> and assigns them to guard minnie	16	collection	member	2
4739	she made a face at him and slowly sipped her <e1> guava </e1> <e2> nectar </e2> watching him over the rim of her glass	14	origin	entity	2
4740	an <e1> invoice </e1> is a commercial document indicating the <e2> products </e2> quantities and agreed prices for products or services the seller has provided the buyer	1	message	topic	1
4741	i have inserted <e1> animation </e1> into the <e2> e - post card </e2>	7	entity	destination	1
4742	donald rayfield professor of russian and georgian at the university of london presents us with a <e1> blush </e1> of <e2> boys </e2> who made the faustian bargain with stalin	16	collection	member	2
4743	he dumped the <e1> pineapple </e1> into the ungreased <e2> cake pan </e2>	7	entity	destination	1
4744	the chosen <e1> volume </e1> contains <e2> software </e2> which is newer than the software you are installing	18	container	content	2
4745	a remote <e1> slope </e1> of nevado mismi a 5316 m peak is the ultimate source of the <e2> river </e2>	0	other	other	0
4746	the <e1> composition </e1> forming the subject of the present <e2> invention </e2> included one or more fillers as defined above	0	other	other	0
4747	much indian <e1> whisky </e1> is distilled from fermented <e2> molasses </e2> and as such would be considered a sort of rum outside of the indian subcontinent	13	entity	origin	1
4748	thrombopoietin is a glycoprotein hormone that regulates the production of <e1> platelets </e1> by the bone <e2> marrow </e2>	3	product	producer	1
4749	the <e1> study </e1> is the first major contribution to the global warming debate by an <e2> economist </e2> rather than an environmental scientist	3	product	producer	1
4750	chronic daily headaches are <e1> tension </e1> <e2> headaches </e2> or headaches which are caused by taking too many pain killers	9	cause	effect	1
4751	only domestic <e1> flights </e1> are landing into this <e2> airport </e2>	7	entity	destination	1
4752	we currently store the <e1> mixture </e1> in a covered <e2> container </e2> in the refrigerator and we will use it up within a couple of days	17	content	container	1
4753	the israeli <e1> army </e1> erected a giant earth <e2> mound </e2> across a crucial agricultural road in the northern west bank	4	producer	product	2
4754	a grieving family learned their 95 - year - old great - grandmother had been cremated when they found a stranger <e1> body </e1> in her <e2> casket </e2>	17	content	container	1
4755	a <e1> train </e1> with a <e2> locomotive </e2> attached at each end is described as top and tailed this practice typically being used when there are no reversing facilities available	12	whole	component	2
4756	pilot information <e1> needs </e1> were investigated in a web - based <e2> survey </e2>	2	topic	message	2
4757	the immediate down - to - earth <e1> impact </e1> of the poem is established in the first two <e2> lines </e2>	0	other	other	0
4758	we feasted upon a <e1> meal </e1> sumptuously produced by our ever - wondrous <e2> chef </e2> issy and then the games commenced	3	product	producer	1
4759	as soon as the <e1> lumberjack </e1> saw the <e2> thief </e2> the lumberjack thought that if i kill him and bring his head to the authorities i will get a reward	0	other	other	0
4760	i purchased the wen <e1> lumberjack </e1> <e2> saw </e2> a few years ago and just broke the blade	6	agency	instrument	2
4761	a <e1> trend </e1> has been caused by the growing absolute numbers of young people on the planet and by the <e2> rising unemployment rate </e2>	10	effect	cause	2
4762	for some reason the <e1> star </e1> was blinded from his own <e2> insight </e2> about the incommensurability of time	0	other	other	0
4763	it is the last <e1> auto </e1> <e2> plant </e2> operating in california and toyota only plant represented by the united automobile workers	3	product	producer	1
4764	<e1> birth defects </e1> are caused by <e2> drugs </e2> that the persons have been exposed to before birth	10	effect	cause	2
4765	the precautionary <e1> principle </e1> insists on <e2> certainty </e2> that a technology is not harmful before it can be used	0	other	other	0
4766	the <e1> controller </e1> regulates the superheat using a double loop <e2> system </e2>	12	whole	component	2
4767	the <e1> soils </e1> used for the <e2> growing </e2> of irrigated cotton in the macquarie valley of n s w are variable and each soil type has its own characteristics and problems	0	other	other	0
4768	reagent - grade <e1> acetonitrile </e1> is distilled from <e2> phosphorus pentoxide </e2> immediately before use	13	entity	origin	1
4769	this still images sequence shows a <e1> plane </e1> switching from <e2> runway </e2> 25l to 25r while on final approach in frankfurt airport	13	entity	origin	1
4770	each omnidirectional mic <e1> capsule </e1> is fitted with a metal alligator <e2> clip </e2> which can be attached on either side of your head	12	whole	component	2
4771	<e1> rainwater </e1> falls into special <e2> use </e2>	0	other	other	0
4772	in these cases of <e1> fever </e1> from <e2> constipation </e2> there are no local signs except perhaps a varying amount of tenderness over the sigmoid flexure of the colon but only appreciable where the distension of gut is extreme	10	effect	cause	2
4773	you carry it in a purse or pocket or attach it to your belt using the <e1> clip </e1> on the back of the <e2> alarm </e2>	11	component	whole	1
4774	the <e1> film </e1> makes the point that <e2> decision - making </e2> is an important aspect of such an affair of the heart	1	message	topic	1
4775	prevx has added <e1> functionality </e1> into its new <e2> tool </e2>	7	entity	destination	1
4776	a kid took a baby <e1> koala </e1> to <e2> church </e2> on sunday	7	entity	destination	1
4777	acid precipitation was caused when <e1> sulphur dioxides </e1> and oxides of nitrogen were released into the <e2> atmosphere </e2>	7	entity	destination	1
4778	for other useful ideas on how to use e - texts to aide literary analysis the girls read robert harris the personal <e1> computer </e1> as a tool for <e2> student </e2> literary analysis	5	instrument	agency	1
4779	<e1> allegations </e1> were made about galloway personal and financial <e2> behaviour </e2>	1	message	topic	1
4780	when the <e1> cleaner </e1> was down in a <e2> cistern </e2> the children enjoyed looking down into the cistern to see him work	0	other	other	0
4781	about 40 <e1> animals </e1> in a <e2> herd </e2> of 3050 swine herd approximately 1 3 contracted the virus	15	member	collection	1
4782	a popular local <e1> restaurant </e1> is the source of an <e2> outbreak </e2> linked to salmonella	14	origin	entity	2
4783	when the <e1> coil </e1> of the <e2> relay </e2> is at rest not energized the common terminal 30 and the normally closed terminal 87a have continuity	11	component	whole	1
4784	the manor with its <e1> tower </e1> of endangered rothschild <e2> giraffes </e2> also features an education center where kids can take guided walks through the surrounding primeval forest and learn about the rich local flora and fauna	16	collection	member	2
4785	the <e1> cell line </e1> was derived from a macrophage - enriched <e2> cell culture </e2>	0	other	other	0
4786	the <e1> apartment </e1> has a separate <e2> dining room </e2> which can easily be converted into a third bedroom if need be	12	whole	component	2
4787	campbell from the <e1> congressman </e1> own <e2> party </e2> stepped into the fray introducing a special bill that made an exception to the general rule in the particular case of the student jesus apodaca	15	member	collection	1
4788	when service time came he carefully put the <e1> wine </e1> in a <e2> cradle </e2> that holded it at an angle	7	entity	destination	1
4789	<e1> toxoplasmosis </e1> is caused by infection with toxoplasma gondii an obligate intracellular <e2> parasite </e2>	10	effect	cause	2
4790	the goods and services that make up this <e1> economy </e1> are sadly familiar : <e2> prostitution </e2> slavery drugs arms protection rackets money laundering	12	whole	component	2
4791	in several of her <e1> songs </e1> marshall has reflected on her racial <e2> identity </e2>	1	message	topic	1
4792	the <e1> artist </e1> skilfully hand - carves the wood with a distinctive <e2> style </e2> which captures the beauty and the harmony of the nature	6	agency	instrument	2
4793	most importantly the <e1> shock </e1> and anger caused by the surprise <e2> attack </e2> on pearl harbor united a divided nation and was translated into a wholehearted commitment to victory in world war ii	10	effect	cause	2
4794	the <e1> message </e1> is being delivered to the <e2> mailman </e2>	7	entity	destination	1
4795	over the next six years the <e1> army </e1> built a <e2> wall </e2> 80 roman miles long 117000m or 73 modern miles some 5 metres 15 feet high east to west from wallsend to bowness	4	producer	product	2
4796	morton <e1> neuroma </e1> is the most common cause of localized <e2> pain </e2> in the third interspace and these diagnostic tests produce good indications of the condition	9	cause	effect	1
4797	the government of iraq has established a <e1> committee </e1> to consider a proposed <e2> amendment </e2> to the constitution of iraq	0	other	other	0
4798	the <e1> government </e1> has run into a <e2> criticism </e2> after quietly closing its grant programme for solar energy last week	2	topic	message	2
4799	<e1> water </e1> in a <e2> cistern </e2> is suitable for drinking water or bathing	17	content	container	1
4800	new experiences throw <e1> neurons </e1> into <e2> reverse </e2>	0	other	other	0
4801	he had attended vollenhoven lectures and read the <e1> philosopher </e1> <e2> books </e2> much of them available for years in mimeo editions in dutch	4	producer	product	2
4802	the parthenon frieze shows racing chariots ahead of the <e1> cavalcade </e1> of mounted <e2> horsemen </e2>	16	collection	member	2
4803	i have never seen anything like it in my life : they have a whole <e1> town </e1> of prarie <e2> dogs </e2>	0	other	other	0
4804	furthermore the substrate doping density at which impact <e1> ionization </e1> causes <e2> avalanche </e2> breakdown at the trench capacitor junction has been estimated	9	cause	effect	1
4805	the <e1> man </e1> is falling into a drug <e2> addiction </e2> and needs help	0	other	other	0
4806	while it is very easy to tuck the <e1> cash </e1> in a <e2> desk drawer </e2> or a closet shelf it is not secure	17	content	container	1
4807	the <e1> socialists </e1> had left the <e2> room </e2> to protest against wilm speech on the taxi	13	entity	origin	1
4808	the <e1> body </e1> of sandra cantu was discovered inside a <e2> suitcase </e2> in an irrigation pond	17	content	container	1
4809	major disasters like <e1> cyclone </e1> floods and the storm surges drought are caused by <e2> climate change </e2>	10	effect	cause	2
4810	when <e1> water </e1> in a <e2> kettle </e2> becomes acidic due to decomposing organic plant matter it becomes a kettle bog or kettle peatland	17	content	container	1
4811	i gotta a <e1> bottle </e1> full of <e2> snake oil </e2> with a label made of rainbows	18	container	content	2
4812	i really got into using baking <e1> soda </e1> for <e2> cleaning </e2> so i buy it in bulk	0	other	other	0
4813	the billboard <e1> charts </e1> tabulate the relative weekly <e2> popularity </e2> of songs or albums in the united states	1	message	topic	1
4814	he has been a <e1> jury </e1> <e2> member </e2> at four olympic games and chairman in 2004 and 2008	16	collection	member	2
4815	this information is part of the header <e1> information </e1> in the file <e2> storage </e2> and is required for proper display and analysis of the images	17	content	container	1
4816	they were allowed to use the top two <e1> steps </e1> of the <e2> ladder </e2>	11	component	whole	1
4817	knee <e1> injuries </e1> from <e2> running </e2> are treated and prevented by following tips and performing stretches from runner world com	10	effect	cause	2
4818	each <e1> zone </e1> is denoted with an <e2> icon </e2> indicating how difficult the zone is expected to be to conquer	0	other	other	0
4819	this paper discusses an on - line signature verification method based on angular direction of <e1> pen </e1> <e2> point </e2> movement adpm	12	whole	component	2
4820	spanish <e1> people </e1> successfully resolved the problem through a judicious <e2> combination </e2> of self - rule and shared rule	6	agency	instrument	2
4821	the <e1> thermostat </e1> of the <e2> refrigerator </e2> is fitted on the aluminium evaporator surface	11	component	whole	1
4822	ita s hard for me to fathom the <e1> craziness </e1> that has been caused by the h1n1 <e2> virus </e2>	10	effect	cause	2
4823	he remembers their shared past - childhood school the war years and those which followed - until 1956 when the <e1> girl </e1> left her native <e2> country </e2>	13	entity	origin	1
4824	<e1> details </e1> of new contract were under <e2> discussion </e2>	2	topic	message	2
4825	the <e1> fit </e1> of this <e2> jacket </e2> is perfect it is not bulky	0	other	other	0
4826	the <e1> displacement </e1> comes from low <e2> atmospheric pressure </e2> within the centre of the depression	10	effect	cause	2
4827	the <e1> prescription bottle </e1> was inside a <e2> plastic pouch </e2> along with the newport cigarette box containing one of the crack pipes	17	content	container	1
4828	the <e1> church </e1> comprises six <e2> portals </e2> representing different architectural styles from gothic to renaissance style	12	whole	component	2
4829	blast fishing or <e1> dynamite </e1> <e2> fishing </e2> is the practice of using explosives to stun or kill fish	0	other	other	0
4830	this usage is uncommon among <e1> players </e1> of the <e2> instrument </e2>	6	agency	instrument	2
4831	the first <e1> question </e1> concerns the <e2> extent </e2> and nature of the shocks that buffet the system	1	message	topic	1
4832	the trustees invested <e1> money </e1> directly into <e2> funds </e2> made available by newton investment	7	entity	destination	1
4833	the <e1> eye </e1> works using the <e2> retina </e2> as a lens	12	whole	component	2
4834	new <e1> furniture </e1> has been delivered to the <e2> house </e2>	7	entity	destination	1
4835	as <e1> sergeant major </e1> of the <e2> army </e2> preston serves as the army chief of the staff personal adviser on all enlisted - related matters particularly in areas affecting soldier training and quality of life	15	member	collection	1
4836	a <e1> snake </e1> <e2> tongue </e2> looks like a long sharp slender forked finger	12	whole	component	2
4837	the <e1> team </e1> moved into the championship <e2> game </e2>	7	entity	destination	1
4838	a 24 - year - old <e1> undergraduate </e1> from nigeria is building helicopters out of old car and bike <e2> parts </e2>	6	agency	instrument	2
4839	his <e1> adventures </e1> form the subject of my first two <e2> films </e2>	2	topic	message	2
4840	they respond directly to these current vacancies mentioning the job code <e1> reference </e1> on the subject of the <e2> mail </e2>	2	topic	message	2
4841	it is inherently no less silly to see a king in a pear as all of france did than to see a pear in a rabbit a <e1> rabbit </e1> in a <e2> carafe </e2> a carafe in a clock and so on and so forth	17	content	container	1
4842	this self - help <e1> book </e1> written by a <e2> man </e2> for the benefit of women seems to be dividing reader opinion	3	product	producer	1
4843	salva kiir gave a <e1> speech </e1> criticising the <e2> north </e2> for the slow progress of the country peace agreement	1	message	topic	1
4844	in 1993 international <e1> news agencies </e1> reported the <e2> murder </e2> of a four - year - old english boy james bulger	0	other	other	0
4845	<e1> dacryoadenitis </e1> is caused by local <e2> infection </e2> of the lacrimal gland by bacteria or viruses	10	effect	cause	2
4846	this page shows you how to hold your <e1> fingers </e1> and <e2> hands </e2> correctly and addresses the most common problems	11	component	whole	1
4847	first of all it is a source of specialist <e1> cadre </e1> of various <e2> specialties </e2> such as monument and art renovation foreign language teachers economists chemists lawyers and it specialists just to name a few who often stay in the city after graduating	0	other	other	0
4848	shortly after takeoff an apparent systems <e1> malfunction </e1> has caused the inadvertent <e2> launch </e2> of an aim - 9 sidewinder missile	9	cause	effect	1
4849	after the war as the midway was preparing for retirement she was called upon one last time to the philippines to help with an <e1> evacuation </e1> after the <e2> eruption </e2> of mt pinatubo	10	effect	cause	2
4850	the <e1> palace </e1> was built by the <e2> lake </e2> during the reign of the umayyad caliph al - walid i 705 - 715 ce	0	other	other	0
4851	the <e1> vibrations </e1> caused a violent twisting <e2> motion </e2> on the bridge	9	cause	effect	1
4852	mp shows <e1> spread </e1> into <e2> mesophyll </e2> rather than epidermal tissues during virus infection	7	entity	destination	1
4853	the <e1> kids </e1> took the <e2> bus </e2> to school before so do not start taking them now that you have more free time	6	agency	instrument	2
4854	just as the <e1> terrorists </e1> took advantage of our relatively open and porous educational aviation and immigration <e2> systems </e2> to plan and execute their attacks they also likely took advantage of our financial systems	6	agency	instrument	2
4855	brent writing in 1952 accepted much of the classification <e1> scheme </e1> set out in earlier <e2> works </e2>	2	topic	message	2
4856	the final <e1> round </e1> lets the last 2 <e2> contestants </e2> answer the question from a hint of a given qualification to find the last man standing	0	other	other	0
4857	to help doctors to know and cure <e1> headaches </e1> from <e2> medication overuse </e2> a revised criteria was published by the international headache society	10	effect	cause	2
4858	another variety of <e1> flower </e1> <e2> wine </e2> called baekhwaju is made from 100 varieties of flowers	14	origin	entity	2
4859	the debates <e1> proposal </e1> is still under <e2> consideration </e2> although there are potential problems	0	other	other	0
4860	less <e1> obedience </e1> was extracted from <e2> subjects </e2> in this case	0	other	other	0
4861	a <e1> bazaar </e1> of fledgling <e2> guillemots </e2> braved a plunge from the flat this afternoon to raucous cheering from the crowd	16	collection	member	2
4862	in 2004 a two <e1> men </e1> including a local parks commissioner defaced the monument with white <e2> paint </e2> and were sentenced to jail time	6	agency	instrument	2
4863	we saw that the <e1> email </e1> had been sent to the <e2> customer </e2>	7	entity	destination	1
4864	there are a variety of basic gardening <e1> tools </e1> that the all <e2> gardeners </e2> have	5	instrument	agency	1
4865	a <e1> coat </e1> of arms was conjured from the fertile imagination of an <e2> artist </e2>	3	product	producer	1
4866	the struggle began in 1968 when <e1> machinists </e1> making seat <e2> covers </e2> for the car giant were paid less than men who swept floors	4	producer	product	2
4867	another known connector uses the center conductor of the coaxial cable to push out the <e1> pin </e1> of the <e2> connector </e2>	11	component	whole	1
4868	they are arranged on the chart in accordance with their position relative to the <e1> aircraft </e1> arrival from the en route <e2> structure </e2>	13	entity	origin	1
4869	for the <e1> satellite </e1> with <e2> rotors </e2> one must include the effects of p as well; this modification consistent with 2 2 is given in 4 3	12	whole	component	2
4870	<e1> debate </e1> continues to swirl around the <e2> theory </e2> of evolution charles darwin proposed 150 years ago in his groundbreaking book	1	message	topic	1
4871	the <e1> wallet </e1> contained a driver license <e2> passport </e2> a couple credit cards and 16 in cash	18	container	content	2
4872	head <e1> injuries </e1> are a common cause of <e2> unconsciousness </e2> and they occur in many sports like rugby and boxing	9	cause	effect	1
4873	modern <e1> pioneer </e1> builds home from <e2> scratch </e2>	0	other	other	0
